epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr
1,0.2278952203346836,0.8636815368516846,0.8515997911324004,0.0847139825770097,0.90110264414386,0.9005131682063188,0.0002981532510892
2,0.0805906369917947,0.9049219905717772,0.9025146564281008,0.0512683662448742,0.91418401592807,0.9136817560894628,0.0002926584774442
3,0.0548271757159536,0.9140745818002625,0.9124108688491572,0.0709404058234636,0.908854585824768,0.8968057085331073,0.0002836509786282
4,0.0529198575497842,0.9130516468866272,0.9106860570849072,0.0363999225141466,0.9170909940584107,0.9161059884019164,0.0002713525491562
5,0.0324934826891247,0.9203198372705385,0.9192153060878124,0.0214140903811122,0.9238739430292052,0.9233058183582512,0.0002560660171779
6,0.0323775366495817,0.920642894445221,0.9208474791076372,0.0311456781256106,0.9209669648988648,0.921573913622392,0.0002381677878438
7,0.0314116305442487,0.9199968397005004,0.9192139323267572,0.0240915485823801,0.923389476476471,0.9229401636173566,0.0002180985749609
8,0.0170754687101971,0.9254345118387146,0.925365947275456,0.0277867986596832,0.9204824983461304,0.9188745167976252,0.0001963525491562
9,0.0175500388189865,0.9254883944375916,0.9248573099189272,0.0082975039186403,0.9282344400270386,0.9283450757696274,0.000173465169756
10,0.013345241334825,0.92645744675235,0.9263188991124226,0.0137391454836194,0.9262964546068116,0.927208197941399,0.00015
11,0.0068764409452092,0.9287725507600708,0.9289779651018092,0.0114256417335465,0.9272654473169251,0.9267007765637972,0.0001265348302439
12,0.0060236972911218,0.9289879023416444,0.9291764936092413,0.0118997761214426,0.926780921159546,0.9259592875703664,0.0001036474508437
13,0.0039199207331289,0.9296339570863648,0.9296426815809318,0.0101507388113081,0.9262964546068116,0.9262209295729076,8.190142503906799e-05
14,0.0023196232424415,0.930118483243744,0.9301539894047952,0.0053561471922453,0.9277499138696594,0.9282332761381992,6.183221215612905e-05
15,0.0020741862245436,0.9301723658426209,0.9301864579822368,0.006501332965008,0.928718906579773,0.9290961381755092,4.393398282201788e-05
16,0.0024275635381649,0.9298493086679382,0.929476411914068,0.0045898557864418,0.929203432737152,0.9293868951336496,2.86474508437579e-05
17,0.0010252227448934,0.9304953634126588,0.9305307960867892,0.0039720725874568,0.9301724254472656,0.9301478192209612,1.6349021371744834e-05
18,0.0010273828629198,0.9303877174241945,0.930429036151194,0.0028748906166978,0.929203432737152,0.9296346880592212,7.341522555726972e-06
19,0.0007237617571974,0.9306030690057678,0.9306115093962865,0.0039406579940818,0.928718906579773,0.9291256152801824,1.846748910729352e-06
20,0.0007741220918408,0.9304415404184264,0.9297497822159352,0.0034819124627482,0.9296878992898864,0.9298959679126882,0.0
